"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.19676100000E+008, +1.24126871893E+000, +0.00000000000E+000
+6.21175800000E+008, +1.22222502659E+000, +0.00000000000E+000
+6.22675500000E+008, +1.20342356451E+000, +0.00000000000E+000
+6.24175200000E+008, +1.18722272509E+000, +0.00000000000E+000
+6.25674900000E+008, +1.16958443260E+000, +0.00000000000E+000
+6.27174600000E+008, +1.15070179868E+000, +0.00000000000E+000
+6.28674300000E+008, +1.13201247105E+000, +0.00000000000E+000
+6.30174000000E+008, +1.11295421590E+000, +0.00000000000E+000
+6.31673700000E+008, +1.09310832221E+000, +0.00000000000E+000
+6.33173400000E+008, +1.07069152167E+000, +0.00000000000E+000
+6.34673100000E+008, +1.04989994156E+000, +0.00000000000E+000
+6.36172800000E+008, +1.02407603503E+000, +0.00000000000E+000
+6.37672500000E+008, +9.98559100571E-001, +0.00000000000E+000
+6.39172200000E+008, +9.72350983279E-001, +0.00000000000E+000
+6.40671900000E+008, +9.46826560667E-001, +0.00000000000E+000
+6.42171600000E+008, +9.23152823571E-001, +0.00000000000E+000
+6.43671300000E+008, +9.05623770174E-001, +0.00000000000E+000
+6.45171000000E+008, +8.89007089585E-001, +0.00000000000E+000
+6.46670700000E+008, +8.77177685104E-001, +0.00000000000E+000
+6.48170400000E+008, +8.67306914393E-001, +0.00000000000E+000
+6.49670100000E+008, +8.58216561984E-001, +0.00000000000E+000
+6.51169800000E+008, +8.51437499930E-001, +0.00000000000E+000
+6.52669500000E+008, +8.42007060802E-001, +0.00000000000E+000
+6.54169200000E+008, +8.32299603758E-001, +0.00000000000E+000
+6.55668900000E+008, +8.17626428477E-001, +0.00000000000E+000
+6.57168600000E+008, +7.96856466769E-001, +0.00000000000E+000
+6.58668300000E+008, +7.51029216921E-001, +0.00000000000E+000
+6.60168000000E+008, +6.77987530573E-001, +0.00000000000E+000
+6.61667700000E+008, +6.44555023499E-001, +0.00000000000E+000
+6.63167400000E+008, +6.36583823857E-001, +0.00000000000E+000
+6.64667100000E+008, +6.24293191274E-001, +0.00000000000E+000
+6.66166800000E+008, +6.03734489515E-001, +0.00000000000E+000
+6.67666500000E+008, +5.76709551686E-001, +0.00000000000E+000
+6.69166200000E+008, +5.48351114962E-001, +0.00000000000E+000
+6.70665900000E+008, +5.13684548767E-001, +0.00000000000E+000
+6.72165600000E+008, +4.78943064591E-001, +0.00000000000E+000
+6.73665300000E+008, +4.41023328501E-001, +0.00000000000E+000
+6.75165000000E+008, +4.00639828982E-001, +0.00000000000E+000
+6.76664700000E+008, +3.63103620759E-001, +0.00000000000E+000
+6.78164400000E+008, +3.21004465335E-001, +0.00000000000E+000
+6.79664100000E+008, +2.79611102721E-001, +0.00000000000E+000
+6.81163800000E+008, +2.37314903829E-001, +0.00000000000E+000
+6.82663500000E+008, +1.92422608715E-001, +0.00000000000E+000
+6.84163200000E+008, +1.48368400277E-001, +0.00000000000E+000
+6.85662900000E+008, +1.04241094105E-001, +0.00000000000E+000
+6.87162600000E+008, +5.85234499950E-002, +0.00000000000E+000
+6.88662300000E+008, +1.33927156685E-002, +0.00000000000E+000
+6.90162000000E+008, -2.98086334554E-002, +0.00000000000E+000
+6.91661700000E+008, -7.52552502024E-002, +0.00000000000E+000
+6.93161400000E+008, -1.21548112748E-001, +0.00000000000E+000
+6.94661100000E+008, -1.67480153356E-001, +0.00000000000E+000
+6.96160800000E+008, -2.13757093768E-001, +0.00000000000E+000
+6.97660500000E+008, -2.57957189945E-001, +0.00000000000E+000
+6.99160200000E+008, -3.02169577108E-001, +0.00000000000E+000
+7.00659900000E+008, -3.43684783428E-001, +0.00000000000E+000
+7.02159600000E+008, -3.84728486718E-001, +0.00000000000E+000
+7.03659300000E+008, -4.28946148097E-001, +0.00000000000E+000
+7.05159000000E+008, -4.69189346000E-001, +0.00000000000E+000
+7.06658700000E+008, -5.12109668667E-001, +0.00000000000E+000
+7.08158400000E+008, -5.53002762489E-001, +0.00000000000E+000
+7.09658100000E+008, -5.94876865199E-001, +0.00000000000E+000
+7.11157800000E+008, -6.34852398188E-001, +0.00000000000E+000
+7.12657500000E+008, -6.73462312820E-001, +0.00000000000E+000
+7.14157200000E+008, -7.13425723004E-001, +0.00000000000E+000
+7.15656900000E+008, -7.52217713745E-001, +0.00000000000E+000
+7.17156600000E+008, -7.90804776450E-001, +0.00000000000E+000
+7.18656300000E+008, -8.28406176936E-001, +0.00000000000E+000
+7.20156000000E+008, -8.67554190159E-001, +0.00000000000E+000
+7.21655700000E+008, -9.05222218102E-001, +0.00000000000E+000
+7.23155400000E+008, -9.44774086247E-001, +0.00000000000E+000
+7.24655100000E+008, -9.83811225606E-001, +0.00000000000E+000
+7.26154800000E+008, -1.02536043926E+000, +0.00000000000E+000
+7.27654500000E+008, -1.06553522033E+000, +0.00000000000E+000
+7.29154200000E+008, -1.10781961297E+000, +0.00000000000E+000
+7.30653900000E+008, -1.14917324075E+000, +0.00000000000E+000
+7.32153600000E+008, -1.18990358773E+000, +0.00000000000E+000
+7.33653300000E+008, -1.23349635570E+000, +0.00000000000E+000
+7.35153000000E+008, -1.27647368954E+000, +0.00000000000E+000
+7.36652700000E+008, -1.32281334895E+000, +0.00000000000E+000
+7.38152400000E+008, -1.36735167186E+000, +0.00000000000E+000
+7.39652100000E+008, -1.41332544277E+000, +0.00000000000E+000
+7.41151800000E+008, -1.46377140449E+000, +0.00000000000E+000
+7.42651500000E+008, -1.51273847979E+000, +0.00000000000E+000
+7.44151200000E+008, -1.56310102647E+000, +0.00000000000E+000
+7.45650900000E+008, -1.61518922996E+000, +0.00000000000E+000
+7.47150600000E+008, -1.66578176404E+000, +0.00000000000E+000
+7.48650300000E+008, -1.72359105489E+000, +0.00000000000E+000
+7.50150000000E+008, -1.78288990810E+000, +0.00000000000E+000
+7.51649700000E+008, -1.83705025366E+000, +0.00000000000E+000
+7.53149400000E+008, -1.89941306374E+000, +0.00000000000E+000
+7.54649100000E+008, -1.95979135601E+000, +0.00000000000E+000
+7.56148800000E+008, -2.01926636282E+000, +0.00000000000E+000
+7.57648500000E+008, -2.08124796636E+000, +0.00000000000E+000
+7.59148200000E+008, -2.14561216558E+000, +0.00000000000E+000
+7.60647900000E+008, -2.21003598769E+000, +0.00000000000E+000
+7.62147600000E+008, -2.27499670518E+000, +0.00000000000E+000
+7.63647300000E+008, -2.34093077221E+000, +0.00000000000E+000
+7.65147000000E+008, -2.40805070134E+000, +0.00000000000E+000
+7.66646700000E+008, -2.47616096930E+000, +0.00000000000E+000
+7.68146400000E+008, -2.54519592280E+000, +0.00000000000E+000
+7.69646100000E+008, -2.61373150697E+000, +0.00000000000E+000
+7.71145800000E+008, -2.68669159118E+000, +0.00000000000E+000
+7.72645500000E+008, -2.75661984083E+000, +0.00000000000E+000
+7.74145200000E+008, -2.82872203134E+000, +0.00000000000E+000
+7.75644900000E+008, -2.90501297181E+000, +0.00000000000E+000
+7.77144600000E+008, -2.98055035722E+000, +0.00000000000E+000
+7.78644300000E+008, -3.05590893077E+000, +0.00000000000E+000
+7.80144000000E+008, -3.13226525512E+000, +0.00000000000E+000
+7.81643700000E+008, -3.21086078899E+000, +0.00000000000E+000
+7.83143400000E+008, -3.28992967344E+000, +0.00000000000E+000
+7.84643100000E+008, -3.36861089816E+000, +0.00000000000E+000
+7.86142800000E+008, -3.44396456919E+000, +0.00000000000E+000
+7.87642500000E+008, -3.52579386165E+000, +0.00000000000E+000
+7.89142200000E+008, -3.60690906082E+000, +0.00000000000E+000
+7.90641900000E+008, -3.68644972478E+000, +0.00000000000E+000
+7.92141600000E+008, -3.76936427940E+000, +0.00000000000E+000
+7.93641300000E+008, -3.85106390770E+000, +0.00000000000E+000
+7.95141000000E+008, -3.93351313414E+000, +0.00000000000E+000
+7.96640700000E+008, -4.01683968119E+000, +0.00000000000E+000
+7.98140400000E+008, -4.10167272966E+000, +0.00000000000E+000
+7.99640100000E+008, -4.18841957873E+000, +0.00000000000E+000
+8.01139800000E+008, -4.27523653789E+000, +0.00000000000E+000
+8.02639500000E+008, -4.36336505094E+000, +0.00000000000E+000
+8.04139200000E+008, -4.45324982337E+000, +0.00000000000E+000
+8.05638900000E+008, -4.54289919673E+000, +0.00000000000E+000
+8.07138600000E+008, -4.63426505925E+000, +0.00000000000E+000
+8.08638300000E+008, -4.72584160244E+000, +0.00000000000E+000
+8.10138000000E+008, -4.81789917322E+000, +0.00000000000E+000
+8.11637700000E+008, -4.91120268609E+000, +0.00000000000E+000
+8.13137400000E+008, -5.00608891672E+000, +0.00000000000E+000
+8.14637100000E+008, -5.10096016815E+000, +0.00000000000E+000
+8.16136800000E+008, -5.19602554194E+000, +0.00000000000E+000
+8.17636500000E+008, -5.29146937667E+000, +0.00000000000E+000
+8.19136200000E+008, -5.38926383479E+000, +0.00000000000E+000
+8.20635900000E+008, -5.48730394562E+000, +0.00000000000E+000
+8.22135600000E+008, -5.58817049107E+000, +0.00000000000E+000
+8.23635300000E+008, -5.69050347415E+000, +0.00000000000E+000
+8.25135000000E+008, -5.79359768942E+000, +0.00000000000E+000
+8.26634700000E+008, -5.89699342049E+000, +0.00000000000E+000
+8.28134400000E+008, -6.00153271932E+000, +0.00000000000E+000
+8.29634100000E+008, -6.10719992607E+000, +0.00000000000E+000
+8.31133800000E+008, -6.21530448769E+000, +0.00000000000E+000
+8.32633500000E+008, -6.32522489599E+000, +0.00000000000E+000
+8.34133200000E+008, -6.43674213742E+000, +0.00000000000E+000
+8.35632900000E+008, -6.54817857228E+000, +0.00000000000E+000
+8.37132600000E+008, -6.66335436672E+000, +0.00000000000E+000
+8.38632300000E+008, -6.77866938654E+000, +0.00000000000E+000
+8.40132000000E+008, -6.89546122630E+000, +0.00000000000E+000
+8.41631700000E+008, -7.01239863192E+000, +0.00000000000E+000
+8.43131400000E+008, -7.13274171752E+000, +0.00000000000E+000
+8.44631100000E+008, -7.25563970080E+000, +0.00000000000E+000
+8.46130800000E+008, -7.37662865803E+000, +0.00000000000E+000
+8.47630500000E+008, -7.50626430118E+000, +0.00000000000E+000
+8.49130200000E+008, -7.63237756941E+000, +0.00000000000E+000
+8.50629900000E+008, -7.76156275258E+000, +0.00000000000E+000
+8.52129600000E+008, -7.89201409434E+000, +0.00000000000E+000
+8.53629300000E+008, -8.02366073544E+000, +0.00000000000E+000
+8.55129000000E+008, -8.15664704512E+000, +0.00000000000E+000
+8.56628700000E+008, -8.29236381763E+000, +0.00000000000E+000
+8.58128400000E+008, -8.42801626105E+000, +0.00000000000E+000
+8.59628100000E+008, -8.56617991798E+000, +0.00000000000E+000
+8.61127800000E+008, -8.70587075185E+000, +0.00000000000E+000
+8.62627500000E+008, -8.84822532210E+000, +0.00000000000E+000
+8.64127200000E+008, -8.98935473484E+000, +0.00000000000E+000
+8.65626900000E+008, -9.13485926477E+000, +0.00000000000E+000
+8.67126600000E+008, -9.28023501152E+000, +0.00000000000E+000
+8.68626300000E+008, -9.42920143601E+000, +0.00000000000E+000
+8.70126000000E+008, -9.57815594044E+000, +0.00000000000E+000
+8.71625700000E+008, -9.72842131540E+000, +0.00000000000E+000
+8.73125400000E+008, -9.88296441654E+000, +0.00000000000E+000
+8.74625100000E+008, -1.00358052511E+001, +0.00000000000E+000
+8.76124800000E+008, -1.01892907981E+001, +0.00000000000E+000
+8.77624500000E+008, -1.03430663841E+001, +0.00000000000E+000
+8.79124200000E+008, -1.05014297316E+001, +0.00000000000E+000
+8.80623900000E+008, -1.06612878323E+001, +0.00000000000E+000
+8.82123600000E+008, -1.08171216751E+001, +0.00000000000E+000
+8.83623300000E+008, -1.09724548845E+001, +0.00000000000E+000
+8.85123000000E+008, -1.11349707008E+001, +0.00000000000E+000
+8.86622700000E+008, -1.12917571356E+001, +0.00000000000E+000
+8.88122400000E+008, -1.14529936532E+001, +0.00000000000E+000
+8.89622100000E+008, -1.16142589876E+001, +0.00000000000E+000
+8.91121800000E+008, -1.17740440320E+001, +0.00000000000E+000
+8.92621500000E+008, -1.19288931370E+001, +0.00000000000E+000
+8.94121200000E+008, -1.20959849683E+001, +0.00000000000E+000
+8.95620900000E+008, -1.22558219505E+001, +0.00000000000E+000
+8.97120600000E+008, -1.24171880470E+001, +0.00000000000E+000
+8.98620300000E+008, -1.25778588629E+001, +0.00000000000E+000
+9.00120000000E+008, -1.27378123092E+001, +0.00000000000E+000
+9.01619700000E+008, -1.28945129487E+001, +0.00000000000E+000
+9.03119400000E+008, -1.30515690263E+001, +0.00000000000E+000
+9.04619100000E+008, -1.32042899796E+001, +0.00000000000E+000
+9.06118800000E+008, -1.33604277397E+001, +0.00000000000E+000
+9.07618500000E+008, -1.35149485469E+001, +0.00000000000E+000
+9.09118200000E+008, -1.36669852160E+001, +0.00000000000E+000
+9.10617900000E+008, -1.38198209035E+001, +0.00000000000E+000
+9.12117600000E+008, -1.39721137245E+001, +0.00000000000E+000
+9.13617300000E+008, -1.41221013877E+001, +0.00000000000E+000
+9.15117000000E+008, -1.42717961336E+001, +0.00000000000E+000
+9.16616700000E+008, -1.44211085795E+001, +0.00000000000E+000
+9.18116400000E+008, -1.45670173382E+001, +0.00000000000E+000
+9.19616100000E+008, -1.47150697646E+001, +0.00000000000E+000
+9.21115800000E+008, -1.48595873891E+001, +0.00000000000E+000
+9.22615500000E+008, -1.50060355938E+001, +0.00000000000E+000
+9.24115200000E+008, -1.51486938032E+001, +0.00000000000E+000
+9.25614900000E+008, -1.52935694005E+001, +0.00000000000E+000
+9.27114600000E+008, -1.54357988323E+001, +0.00000000000E+000
+9.28614300000E+008, -1.55790151490E+001, +0.00000000000E+000
+9.30114000000E+008, -1.57181908531E+001, +0.00000000000E+000
+9.31613700000E+008, -1.58564503015E+001, +0.00000000000E+000
+9.33113400000E+008, -1.59986937994E+001, +0.00000000000E+000
+9.34613100000E+008, -1.61391402133E+001, +0.00000000000E+000
+9.36112800000E+008, -1.62762618492E+001, +0.00000000000E+000
+9.37612500000E+008, -1.64158842397E+001, +0.00000000000E+000
+9.39112200000E+008, -1.65531488864E+001, +0.00000000000E+000
+9.40611900000E+008, -1.66910182666E+001, +0.00000000000E+000
+9.42111600000E+008, -1.68281533562E+001, +0.00000000000E+000
+9.43611300000E+008, -1.69667174622E+001, +0.00000000000E+000
+9.45111000000E+008, -1.71051139195E+001, +0.00000000000E+000
+9.46610700000E+008, -1.72423164776E+001, +0.00000000000E+000
+9.48110400000E+008, -1.73811117078E+001, +0.00000000000E+000
+9.49610100000E+008, -1.75201953903E+001, +0.00000000000E+000
+9.51109800000E+008, -1.76591705530E+001, +0.00000000000E+000
+9.52609500000E+008, -1.77964877667E+001, +0.00000000000E+000
+9.54109200000E+008, -1.79357112437E+001, +0.00000000000E+000
+9.55608900000E+008, -1.80760743604E+001, +0.00000000000E+000
+9.57108600000E+008, -1.82168401742E+001, +0.00000000000E+000
+9.58608300000E+008, -1.83582465792E+001, +0.00000000000E+000
+9.60108000000E+008, -1.85011212293E+001, +0.00000000000E+000
+9.61607700000E+008, -1.86448655340E+001, +0.00000000000E+000
+9.63107400000E+008, -1.87892493013E+001, +0.00000000000E+000
+9.64607100000E+008, -1.89360647578E+001, +0.00000000000E+000
+9.66106800000E+008, -1.90847391031E+001, +0.00000000000E+000
+9.67606500000E+008, -1.92330152165E+001, +0.00000000000E+000
+9.69106200000E+008, -1.93842590357E+001, +0.00000000000E+000
+9.70605900000E+008, -1.95345376438E+001, +0.00000000000E+000
+9.72105600000E+008, -1.96888443084E+001, +0.00000000000E+000
+9.73605300000E+008, -1.98431044681E+001, +0.00000000000E+000
+9.75105000000E+008, -1.99983662903E+001, +0.00000000000E+000
+9.76604700000E+008, -2.01558421455E+001, +0.00000000000E+000
+9.78104400000E+008, -2.03157865992E+001, +0.00000000000E+000
+9.79604100000E+008, -2.04771362063E+001, +0.00000000000E+000
+9.81103800000E+008, -2.06403445366E+001, +0.00000000000E+000
+9.82603500000E+008, -2.08022164435E+001, +0.00000000000E+000
+9.84103200000E+008, -2.09679125539E+001, +0.00000000000E+000
+9.85602900000E+008, -2.11335542502E+001, +0.00000000000E+000
+9.87102600000E+008, -2.13021174573E+001, +0.00000000000E+000
+9.88602300000E+008, -2.14714795073E+001, +0.00000000000E+000
+9.90102000000E+008, -2.16437257050E+001, +0.00000000000E+000
+9.91601700000E+008, -2.18166365500E+001, +0.00000000000E+000
+9.93101400000E+008, -2.19875952922E+001, +0.00000000000E+000
+9.94601100000E+008, -2.21633124208E+001, +0.00000000000E+000
+9.96100800000E+008, -2.23411447080E+001, +0.00000000000E+000
+9.97600500000E+008, -2.25185800177E+001, +0.00000000000E+000
+9.99100200000E+008, -2.26958509605E+001, +0.00000000000E+000
+1.00059990000E+009, -2.28787732271E+001, +0.00000000000E+000
+1.00209960000E+009, -2.30611443734E+001, +0.00000000000E+000
+1.00359930000E+009, -2.32433662701E+001, +0.00000000000E+000
+1.00509900000E+009, -2.34266064374E+001, +0.00000000000E+000
+1.00659870000E+009, -2.36117886834E+001, +0.00000000000E+000
+1.00809840000E+009, -2.37995696449E+001, +0.00000000000E+000
+1.00959810000E+009, -2.39883341714E+001, +0.00000000000E+000
+1.01109780000E+009, -2.41782243930E+001, +0.00000000000E+000
+1.01259750000E+009, -2.43698799791E+001, +0.00000000000E+000
+1.01409720000E+009, -2.45612787966E+001, +0.00000000000E+000
+1.01559690000E+009, -2.47509477331E+001, +0.00000000000E+000
+1.01709660000E+009, -2.49513182222E+001, +0.00000000000E+000
+1.01859630000E+009, -2.51484294697E+001, +0.00000000000E+000
+1.02009600000E+009, -2.53486797494E+001, +0.00000000000E+000
+1.02159570000E+009, -2.55487118883E+001, +0.00000000000E+000
+1.02309540000E+009, -2.57557847397E+001, +0.00000000000E+000
+1.02459510000E+009, -2.59590893191E+001, +0.00000000000E+000
+1.02609480000E+009, -2.61668802581E+001, +0.00000000000E+000
+1.02759450000E+009, -2.63764606182E+001, +0.00000000000E+000
+1.02909420000E+009, -2.65889610856E+001, +0.00000000000E+000
+1.03059390000E+009, -2.68047519125E+001, +0.00000000000E+000
+1.03209360000E+009, -2.70236947620E+001, +0.00000000000E+000
+1.03359330000E+009, -2.72442231467E+001, +0.00000000000E+000
+1.03509300000E+009, -2.74720555847E+001, +0.00000000000E+000
+1.03659270000E+009, -2.76992197784E+001, +0.00000000000E+000
+1.03809240000E+009, -2.79326043581E+001, +0.00000000000E+000
+1.03959210000E+009, -2.81693053346E+001, +0.00000000000E+000
+1.04109180000E+009, -2.84106748302E+001, +0.00000000000E+000
+1.04259150000E+009, -2.86567347932E+001, +0.00000000000E+000
+1.04409120000E+009, -2.89068320035E+001, +0.00000000000E+000
+1.04559090000E+009, -2.91630921223E+001, +0.00000000000E+000
+1.04709060000E+009, -2.94223400420E+001, +0.00000000000E+000
+1.04859030000E+009, -2.96939561236E+001, +0.00000000000E+000
+1.05009000000E+009, -2.99632864987E+001, +0.00000000000E+000
+1.05158970000E+009, -3.02470435149E+001, +0.00000000000E+000
+1.05308940000E+009, -3.05353150110E+001, +0.00000000000E+000
+1.05458910000E+009, -3.08343743867E+001, +0.00000000000E+000
+1.05608880000E+009, -3.11339812296E+001, +0.00000000000E+000
+1.05758850000E+009, -3.14479556773E+001, +0.00000000000E+000
+1.05908820000E+009, -3.17704448791E+001, +0.00000000000E+000
+1.06058790000E+009, -3.21011441196E+001, +0.00000000000E+000
+1.06208760000E+009, -3.24335621885E+001, +0.00000000000E+000
+1.06358730000E+009, -3.27838133163E+001, +0.00000000000E+000
+1.06508700000E+009, -3.31418375026E+001, +0.00000000000E+000
+1.06658670000E+009, -3.35130296037E+001, +0.00000000000E+000
+1.06808640000E+009, -3.38920771821E+001, +0.00000000000E+000
+1.06958610000E+009, -3.42793611074E+001, +0.00000000000E+000
+1.07108580000E+009, -3.46739645458E+001, +0.00000000000E+000
+1.07258550000E+009, -3.50912500340E+001, +0.00000000000E+000
+1.07408520000E+009, -3.55058320469E+001, +0.00000000000E+000
+1.07558490000E+009, -3.59409842722E+001, +0.00000000000E+000
+1.07708460000E+009, -3.63771715743E+001, +0.00000000000E+000
+1.07858430000E+009, -3.68223530585E+001, +0.00000000000E+000
+1.08008400000E+009, -3.72674846391E+001, +0.00000000000E+000
+1.08158370000E+009, -3.77146260324E+001, +0.00000000000E+000
+1.08308340000E+009, -3.81518558003E+001, +0.00000000000E+000
+1.08458310000E+009, -3.85791703233E+001, +0.00000000000E+000
+1.08608280000E+009, -3.90031008529E+001, +0.00000000000E+000
+1.08758250000E+009, -3.93819317885E+001, +0.00000000000E+000
+1.08908220000E+009, -3.97308514299E+001, +0.00000000000E+000
+1.09058190000E+009, -4.00189847065E+001, +0.00000000000E+000
+1.09208160000E+009, -4.02635850163E+001, +0.00000000000E+000
+1.09358130000E+009, -4.04258563420E+001, +0.00000000000E+000
+1.09508100000E+009, -4.05380226920E+001, +0.00000000000E+000
+1.09658070000E+009, -4.05524699004E+001, +0.00000000000E+000
+1.09808040000E+009, -4.04923838883E+001, +0.00000000000E+000
+1.09958010000E+009, -4.03619363213E+001, +0.00000000000E+000
+1.10107980000E+009, -4.01750589059E+001, +0.00000000000E+000
+1.10257950000E+009, -3.99157413716E+001, +0.00000000000E+000
+1.10407920000E+009, -3.96289407045E+001, +0.00000000000E+000
+1.10557890000E+009, -3.93108401303E+001, +0.00000000000E+000
+1.10707860000E+009, -3.89783984803E+001, +0.00000000000E+000
+1.10857830000E+009, -3.86121146033E+001, +0.00000000000E+000
+1.11007800000E+009, -3.82615820140E+001, +0.00000000000E+000
+1.11157770000E+009, -3.78858026580E+001, +0.00000000000E+000
+1.11307740000E+009, -3.75363453453E+001, +0.00000000000E+000
+1.11457710000E+009, -3.71722944651E+001, +0.00000000000E+000
+1.11607680000E+009, -3.68265499177E+001, +0.00000000000E+000
+1.11757650000E+009, -3.64765021400E+001, +0.00000000000E+000
+1.11907620000E+009, -3.61608450318E+001, +0.00000000000E+000
+1.12057590000E+009, -3.58273344879E+001, +0.00000000000E+000
+1.12207560000E+009, -3.55227134015E+001, +0.00000000000E+000
+1.12357530000E+009, -3.52207970309E+001, +0.00000000000E+000
+1.12507500000E+009, -3.49317442519E+001, +0.00000000000E+000
+1.12657470000E+009, -3.46484497762E+001, +0.00000000000E+000
+1.12807440000E+009, -3.43824603904E+001, +0.00000000000E+000
+1.12957410000E+009, -3.41190397905E+001, +0.00000000000E+000
+1.13107380000E+009, -3.38698861548E+001, +0.00000000000E+000
+1.13257350000E+009, -3.36300786407E+001, +0.00000000000E+000
+1.13407320000E+009, -3.34007868760E+001, +0.00000000000E+000
+1.13557290000E+009, -3.31741204478E+001, +0.00000000000E+000
+1.13707260000E+009, -3.29638109555E+001, +0.00000000000E+000
+1.13857230000E+009, -3.27570073164E+001, +0.00000000000E+000
+1.14007200000E+009, -3.25557201941E+001, +0.00000000000E+000
+1.14157170000E+009, -3.23643957551E+001, +0.00000000000E+000
+1.14307140000E+009, -3.21808146021E+001, +0.00000000000E+000
+1.14457110000E+009, -3.20039340503E+001, +0.00000000000E+000
+1.14607080000E+009, -3.18313278617E+001, +0.00000000000E+000
+1.14757050000E+009, -3.16677275491E+001, +0.00000000000E+000
+1.14907020000E+009, -3.15073862945E+001, +0.00000000000E+000
+1.15056990000E+009, -3.13643100533E+001, +0.00000000000E+000
+1.15206960000E+009, -3.12143146120E+001, +0.00000000000E+000
+1.15356930000E+009, -3.10748030428E+001, +0.00000000000E+000
+1.15506900000E+009, -3.09367137590E+001, +0.00000000000E+000
+1.15656870000E+009, -3.08091749586E+001, +0.00000000000E+000
+1.15806840000E+009, -3.06843082282E+001, +0.00000000000E+000
+1.15956810000E+009, -3.05658783689E+001, +0.00000000000E+000
+1.16106780000E+009, -3.04528076760E+001, +0.00000000000E+000
+1.16256750000E+009, -3.03404251507E+001, +0.00000000000E+000
+1.16406720000E+009, -3.02342197457E+001, +0.00000000000E+000
+1.16556690000E+009, -3.01353945562E+001, +0.00000000000E+000
+1.16706660000E+009, -3.00364934122E+001, +0.00000000000E+000
+1.16856630000E+009, -2.99468974899E+001, +0.00000000000E+000
+1.17006600000E+009, -2.98558965652E+001, +0.00000000000E+000
+1.17156570000E+009, -2.97742356875E+001, +0.00000000000E+000
+1.17306540000E+009, -2.96915921837E+001, +0.00000000000E+000
+1.17456510000E+009, -2.96118162047E+001, +0.00000000000E+000
+1.17606480000E+009, -2.95435892063E+001, +0.00000000000E+000
+1.17756450000E+009, -2.94719103453E+001, +0.00000000000E+000
+1.17906420000E+009, -2.94089483057E+001, +0.00000000000E+000
+1.18056390000E+009, -2.93480083858E+001, +0.00000000000E+000
+1.18206360000E+009, -2.92928438023E+001, +0.00000000000E+000
+1.18356330000E+009, -2.92360822330E+001, +0.00000000000E+000
+1.18506300000E+009, -2.91847333391E+001, +0.00000000000E+000
+1.18656270000E+009, -2.91364101053E+001, +0.00000000000E+000
+1.18806240000E+009, -2.90963874503E+001, +0.00000000000E+000
+1.18956210000E+009, -2.90527946898E+001, +0.00000000000E+000
+1.19106180000E+009, -2.90199396867E+001, +0.00000000000E+000
+1.19256150000E+009, -2.89831750192E+001, +0.00000000000E+000
+1.19406120000E+009, -2.89535867032E+001, +0.00000000000E+000
+1.19556090000E+009, -2.89307976278E+001, +0.00000000000E+000
+1.19706060000E+009, -2.89087873624E+001, +0.00000000000E+000
+1.19856030000E+009, -2.88934960535E+001, +0.00000000000E+000
+1.20006000000E+009, -2.88791585583E+001, +0.00000000000E+000
+1.20155970000E+009, -2.88700059894E+001, +0.00000000000E+000
+1.20305940000E+009, -2.88660823841E+001, +0.00000000000E+000
+1.20455910000E+009, -2.88679757806E+001, +0.00000000000E+000
+1.20605880000E+009, -2.88699515335E+001, +0.00000000000E+000
+1.20755850000E+009, -2.88843940347E+001, +0.00000000000E+000
+1.20905820000E+009, -2.88970434901E+001, +0.00000000000E+000
+1.21055790000E+009, -2.89178396887E+001, +0.00000000000E+000
+1.21205760000E+009, -2.89419442127E+001, +0.00000000000E+000
+1.21355730000E+009, -2.89683470370E+001, +0.00000000000E+000
+1.21505700000E+009, -2.90046104891E+001, +0.00000000000E+000
+1.21655670000E+009, -2.90480359822E+001, +0.00000000000E+000
+1.21805640000E+009, -2.90884397105E+001, +0.00000000000E+000
+1.21955610000E+009, -2.91417398492E+001, +0.00000000000E+000
+1.22105580000E+009, -2.91905712736E+001, +0.00000000000E+000
+1.22255550000E+009, -2.92451361270E+001, +0.00000000000E+000
+1.22405520000E+009, -2.92996319159E+001, +0.00000000000E+000
+1.22555490000E+009, -2.93587359533E+001, +0.00000000000E+000
+1.22705460000E+009, -2.94151728743E+001, +0.00000000000E+000
+1.22855430000E+009, -2.94715327910E+001, +0.00000000000E+000
+1.23005400000E+009, -2.95270891581E+001, +0.00000000000E+000
+1.23155370000E+009, -2.95766143778E+001, +0.00000000000E+000
+1.23305340000E+009, -2.96272489319E+001, +0.00000000000E+000
+1.23455310000E+009, -2.96717600003E+001, +0.00000000000E+000
+1.23605280000E+009, -2.97071969819E+001, +0.00000000000E+000
+1.23755250000E+009, -2.97425164662E+001, +0.00000000000E+000
+1.23905220000E+009, -2.97690334715E+001, +0.00000000000E+000
+1.24055190000E+009, -2.97900940135E+001, +0.00000000000E+000
+1.24205160000E+009, -2.98052700138E+001, +0.00000000000E+000
+1.24355130000E+009, -2.98079012522E+001, +0.00000000000E+000
+1.24505100000E+009, -2.98083132701E+001, +0.00000000000E+000
+1.24655070000E+009, -2.97948718062E+001, +0.00000000000E+000
+1.24805040000E+009, -2.97794588585E+001, +0.00000000000E+000
+1.24955010000E+009, -2.97471667714E+001, +0.00000000000E+000
+1.25104980000E+009, -2.97177965860E+001, +0.00000000000E+000
+1.25254950000E+009, -2.96723484484E+001, +0.00000000000E+000
