,0,1,2,3,5,6,7,9,10,22,23
574,(0.0007665770448219425-0.002043142945257951j),(0.00010283169542585571-1.0762080623642571e-05j),(-0.0014782540530136478+0.0012205871382063595j),(0.0002767698048649176-0.002844379444441821j),(602.0005538983215-318.1706965179636j),(454.16792166964507+145.12206688352973j),(50.02637855209328-615.8538986845144j),(-251.86021454158708+178.64399036372808j),(321.81975950309527-65.76865327378798j),(240.36065658823293-431.67274252433833j),(-487.757492972338-138.41931393138987j)
575,(0.0007665678519289243-0.0019804630728793315j),(9.904891949144817e-05-1.080708575845226e-05j),(-0.0014675055279184755+0.001209984809366747j),(0.0002653408175056289-0.002795648461101273j),(611.8500311757191-294.5866868842127j),(448.2333395792519+152.1542963776968j),(54.10326702139086-610.4629632283338j),(-248.48980086652247+174.11465494892374j),(320.8211428339479-64.8054154073987j),(241.32605620517293-421.76769577506775j),(-474.43405943529655-144.67205677714j)
576,(0.0006545384202207836-0.0020545002717662813j),(9.919828680016089e-05-1.810861924224999e-05j),(-0.001406385337812186+0.0012610093757605629j),(0.00014429949951603386-0.002835668414566426j),(602.6687216916118-316.5207813616754j),(457.9818284300576+137.61540330751544j),(37.66303279568663-610.398721389796j),(-245.1736341059792+183.0058893720401j),(318.7467137843189-72.41319288098364j),(239.15177509568036-430.13473972062604j),(-489.66833158710625-133.2163648866136j)
577,(0.0007081189128997386-0.002116472362103985j),(0.00010443265049612437-2.0294505911782017e-05j),(-0.0014772433829801151+0.0012871185438966311j),(0.00027856081765355594-0.0029171126856010693j),(645.4496987333192-319.8285822962257j),(469.6739775467087+155.7378147238424j),(52.3195669211248-633.4597736754758j),(-257.83848622355424+181.6265547327656j),(331.8019857907097-71.94512079329759j),(259.6456612608956-435.8330736598839j),(-501.8748334245528-149.65636634680592j)
578,(0.0006793385212765122-0.0021023795783425034j),(0.0001013812926609072-1.4568696213911975e-05j),(-0.00144049752264365+0.0012646884865534674j),(0.0002265102815000664-0.0028750255086629336j),(636.4357597062893-298.87588304725915j),(459.6593292996363+156.37594675844525j),(51.12216371005228-630.4090748829944j),(-260.52498119221565+175.02773968494324j),(323.5668303008403-61.55251367534058j),(255.82273009543948-424.3118170498101j),(-493.52436698192173-167.85690433682745j)
579,(0.0006593884236246214-0.002039259842414001j),(9.85723583196367e-05-2.0964391603907313e-05j),(-0.0014018242844748168+0.0012498857135487664j),(0.00023663331138830065-0.0028503226054834583j),(625.3679368907191-278.2686659457841j),(450.28365511922385+158.0227852794607j),(55.37141192720485-604.5435362342477j),(-258.21108978733815+167.15199297039763j),(315.4241800422912-62.83900443948402j),(271.40145604175024-405.537089960033j),(-483.8590325984555-162.3538301239376j)
580,(0.0005761148341321134-0.0020136180667721165j),(9.872774152463131e-05-1.7825082504696278e-05j),(-0.001385055903992882+0.0012577111059465127j),(0.00024402233939454804-0.0027804219723191015j),(634.4529694560923-275.9699331076428j),(444.811691309581+150.6801175575506j),(56.15250077258116-603.3047949830294j),(-249.19336950848114+162.58234305593797j),(317.8243623911877-63.937442564991585j),(260.1787903863034-403.69551554879746j),(-481.3377641825475-166.36457208605276j)
581,(0.0004970145348397381-0.0020189442897592196j),(9.47398279912065e-05-2.4901474048853832e-05j),(-0.0013142293823440385+0.0012879739646592474j),(0.00016637541891671552-0.002713607598830447j),(600.8923229589266-270.5294706780126j),(440.132218116891+141.20353776560052j),(32.419116389256985-596.1836125124585j),(-244.5898338793396+167.00761427149845j),(307.6730640394742-63.35952662523339j),(254.1343620382947-404.75201914844183j),(-473.05931517376393-153.3696606745722j)
582,(0.0005330255014874879-0.0020653585602665014j),(9.947951382516114e-05-2.5352718418973736e-05j),(-0.0013967823582756787+0.0013124784932109059j),(0.00017273057726477847-0.0028183703983552712j),(633.2220549340454-264.3150120836454j),(463.0200379243244+154.37516098918007j),(51.2892540137936-628.6278498172718j),(-257.8360792010928+165.24705045115994j),(326.9502996562729-61.59242122683961j),(285.71397510139525-411.83471496554125j),(-491.84102804469353-176.46716748546018j)
583,(0.0004086319946254334-0.0020753960107795888j),(9.940160635606664e-05-2.870986858435748e-05j),(-0.0013045309350129886+0.0013510684850405782j),(6.255430308246606e-05-0.0027979816554471j),(629.1111349912594-277.79470165192095j),(458.0795886836603+140.2684765422569j),(24.920836705832553-613.4401647260686j),(-249.55855241980413+168.46830524936058j),(318.64746887389504-70.44357026183663j),(264.1284574619755-413.7974399453973j),(-485.31203969522-152.55908415735334j)
584,(0.00042413794206639765-0.002103762161447443j),(0.00010000713192985245-2.742778369953621e-05j),(-0.0013440387596174632+0.0013783427516443857j),(0.00013538802393005971-0.002815898286064931j),(619.7016730026871-257.4743638606844j),(444.16185637557794+156.4972435782149j),(26.60645113238383-617.2614201182431j),(-252.25593788512575+164.88965662371484j),(317.93829291624735-63.203139357376806j),(273.1169598958533-400.8738954661663j),(-478.4090601957804-171.70469036534632j)
585,(0.0004723595763227299-0.0020224044154318367j),(9.883172370779834e-05-2.8911926146734473e-05j),(-0.0013032046611842203+0.0012909965503591625j),(0.00011095342624427632-0.0027008141337968843j),(635.7718065370789-229.1387770005373j),(445.1059640301676+157.9885197229537j),(50.61148413254175-596.4413472872141j),(-258.6795336636585+156.2515961967468j),(319.1110926267305-58.917509172128334j),(283.8603615475268-386.15447706159637j),(-476.38389928125065-184.34894672529575j)
586,(0.00039091555997386744-0.0020123772164582425j),(9.852384829750396e-05-3.020153655125766e-05j),(-0.0012830767447272002+0.0013283662293629666j),(1.501393551223086e-05-0.002662626295460937j),(630.0303858786516-230.13984099428566j),(438.2546556905008+152.73664402455947j),(46.000918627384806-590.2465936000559j),(-254.0680581194598+158.44744577392837j),(313.27377951541746-56.62457173242399j),(270.07082313263635-390.148855921988j),(-464.80740201826904-169.45700141351253j)
587,(0.0002395154816146694-0.0019609265859370758j),(8.913131472230948e-05-3.443962674358506e-05j),(-0.0011630779862532637+0.001311966636423243j),(-3.495759433960299e-05-0.0026016660481886136j),(593.8031061520932-249.2574585619545j),(435.6228563461314+130.5396483897931j),(12.185549924286367-583.8515420939531j),(-237.98948693897114+157.94306153102454j),(304.3546000601263-70.05614946699676j),(259.29166856232195-387.80624025644033j),(-458.62012698599085-150.36181443455646j)
588,(0.00022580569417738434-0.002048673526592659j),(9.548649347550089e-05-3.4659403534578604e-05j),(-0.0011831494813708291+0.0013644508838325218j),(-7.144193960529298e-05-0.002724632008842277j),(619.6686839263377-242.9331325845914j),(451.4474463425088+136.4922201241733j),(8.583128751943345-608.4090670894968j),(-251.21873873988895+166.96295382140292j),(314.7966734239557-70.97360045730811j),(271.63242503258647-394.990012931701j),(-482.86777739210265-160.5770216705434j)
589,(0.00024640747354464206-0.001970655986408449j),(9.058967564146692e-05-3.6735546058773326e-05j),(-0.0011494188428030974+0.0013343072572298987j),(-7.76667904025275e-05-0.00258618678613846j),(611.0180954027599-240.03487634547875j),(430.7984986488303+131.47769203966834j),(12.382942518032081-588.5747430954427j),(-247.14427728168383+160.44323807139614j),(301.18754179865306-69.7877556018226j),(274.2599601219084-383.842013035874j),(-460.9489240278383-159.95711580470825j)
590,(0.00028490590874096183-0.002105156586022943j),(9.919219403968355e-05-3.408806694398622e-05j),(-0.0012784315243212314+0.0013458532906223694j),(8.407172700411773e-05-0.002778081660915802j),(672.4243641739483-217.0139122529177j),(455.2736585419639+161.6523203909969j),(39.65974324182482-626.174428323081j),(-268.98979613755876+153.32853599825526j),(331.93289086591756-55.226413650255246j),(311.8112863099489-390.90394118061874j),(-485.43794831915733-195.64530633171077j)
591,(0.00021171519634372488-0.001994457278247624j),(9.294965163074968e-05-3.631432108389602e-05j),(-0.0011828949598431979+0.0013336960392616702j),(2.344223949792023e-06-0.0026360537649893208j),(628.986963591865-203.38700487165858j),(442.9915129712615+150.04160865676448j),(21.006796890254208-594.4017546223095j),(-254.2123093883259+148.7108686879175j),(315.232421216921-60.00344659173596j),(298.56492093245987-374.74160123314294j),(-465.92609224255125-185.59783702339064j)
592,(9.08656631437105e-05-0.0020238240971164243j),(9.434295103535898e-05-3.990783141363012e-05j),(-0.0011263197435905591+0.001397866712026444j),(-0.00012705278692413534-0.002677195889208118j),(641.8375417181965-215.0872118688542j),(446.8981428291823+135.08240609382128j),(6.062344599476695-605.7871554216285j),(-251.27981955869402+160.62528387529932j),(316.64106724043467-69.47504584941495j),(296.6290999783174-396.81500864014833j),(-469.7024956070938-181.37656960822844j)
593,(8.702515589166938e-05-0.0019537540120453585j),(8.850586993873474e-05-4.132005562085188e-05j),(-0.0011052813041557627+0.0013504620314936278j),(-9.919559679330949e-05-0.0025034928203613352j),(615.6966980357645-198.5083597184283j),(436.48398267284534+128.74915289567286j),(13.02743626616639-576.5397575467085j),(-239.51827933876402+152.98254962691396j),(295.04806531644704-57.249575729148376j),(285.02713020794016-366.8881615176214j),(-452.9228773554341-160.44389055546017j)
594,(3.710878023598113e-05-0.0019551499885694856j),(8.964304841906293e-05-4.236994724599204e-05j),(-0.0010758664397902298+0.0013911053768043769j),(-0.00015789438604901372-0.002607738765336591j),(626.0934330631065-213.80104855415405j),(437.1625371249552+137.2394713813059j),(2.0886581434852403-593.0781395454403j),(-244.23352996289714+156.05406512606714j),(311.26428582697065-66.83447567831283j),(282.68582567671393-382.11407800360666j),(-459.74710333656896-167.97434758528456j)
595,(-7.819613258023379e-05-0.0019743727515105836j),(8.836833727011806e-05-5.070697016601938e-05j),(-0.0010166020572899075+0.0014453142457580646j),(-0.00027804255138064215-0.0026151734990684018j),(641.5951052490652-230.88573621899383j),(442.83510464051716+110.65018545632282j),(-22.03323329424583-595.5251024500976j),(-245.16543989269286+162.00630929942864j),(312.41618814158426-81.58724366825184j),(283.35568565054484-386.75847248853546j),(-466.11225532590146-157.26107643837287j)
596,(-2.0198774698813155e-05-0.001898858996704708j),(8.323206829855462e-05-4.8161134447448456e-05j),(-0.0009875572983519879+0.0013915810260441243j),(-0.0002545267531512223-0.0024986104611294147j),(620.6923655442507-195.07377466773048j),(436.27399619984703+120.62649399610075j),(-8.306768325105264-560.685783617615j),(-238.07937163462628+152.09462360785167j),(299.01325602504744-76.34607912086848j),(271.4700043813781-360.36254987882495j),(-448.809034985169-161.48897213103763j)
597,(-6.751333799701612e-05-0.0019629194702460015j),(8.64256060468357e-05-4.632950150047485e-05j),(-0.0010455223650915034+0.0014080236321772222j),(-0.000225087187805988-0.002571396685738969j),(629.9531487814681-197.22327741442004j),(437.8308089447333+131.60070910708913j),(-9.12771468801137-585.5170359884855j),(-245.33972616018914+152.71385637794071j),(310.1517763607049-67.39013985764628j),(295.1213417274917-372.8128984773105j),(-455.7933071180116-178.3556861284497j)
598,(-0.00010618776664184023-0.0019410302992713606j),(8.306174022911442e-05-4.985194057108745e-05j),(-0.0009610509186864017+0.001428220710500479j),(-0.00026892998438596597-0.002524340548352743j),(618.9738134036172-195.9136954683152j),(432.186468563577+122.38002874735139j),(-18.79823673395746-575.3299876536305j),(-240.94795618710594+153.45650276159517j),(299.70304389898973-73.39149049322776j),(280.64327634000017-364.42104233231987j),(-455.52291797967075-167.20775295209518j)
599,(-0.0001846092325926376-0.0019416982874117512j),(8.247523366565297e-05-5.126858893686896e-05j),(-0.0009341399391535668+0.0014433321025158377j),(-0.0003261600116181118-0.002507843448847981j),(619.4971539510253-188.14721444488492j),(436.84938720135426+117.43550850476937j),(-29.862732435704686-578.4607629394502j),(-237.67895210893235+155.6739231436393j),(300.55543909591404-78.92567456094287j),(283.33835001430907-374.75462952870913j),(-455.1669772249009-168.77235569406818j)
600,(-0.00021985362992809807-0.001948371505930837j),(8.444707709550595e-05-5.586900051824612e-05j),(-0.0009146228659333113+0.001456109863642247j),(-0.00034315320296904024-0.002542546737727j),(624.2288848562162-191.1276189405464j),(436.1689042289117+113.74047050030688j),(-37.256366888516354-581.6028499600363j),(-240.54008915280556+157.53042599796814j),(303.33632900234403-79.71716184174309j),(285.66118553521164-366.0519451870619j),(-455.9155054972693-175.3363521381039j)
601,(-0.0003539375954114107-0.001976461135763346j),(8.338621874832314e-05-5.9116363070446525e-05j),(-0.0008684512447253332+0.0015605369299420075j),(-0.0004960993014484598-0.0025937413686523184j),(634.7979878465541-213.3007067561432j),(448.0892259436072+97.49616196859621j),(-67.07789644883638-593.0557066948544j),(-240.73773540882553+170.48334778631707j),(307.9090230827229-93.76589462743931j),(285.63267271827425-391.08014282965746j),(-476.18959703621937-152.09948737485502j)
602,(-0.0003533875641376549-0.0017927971728374068j),(7.578882323992785e-05-5.8153176535450365e-05j),(-0.0007911487658436197+0.0014677480088953095j),(-0.0004091752145859731-0.0023745696867696793j),(579.5791106602134-188.3047708920998j),(415.9840126186396+91.296389348192j),(-57.56738761115704-543.5417449059006j),(-223.55706117240925+155.01794327142946j),(280.97201909360774-90.00518399615083j),(265.84889116962285-365.3918984650709j),(-443.50726284914754-137.15210701210484j)
603,(-0.0003569965037933409-0.0018463975151189723j),(7.715758782544504e-05-5.8787435844937206e-05j),(-0.0008086995697633688+0.0014657704011350587j),(-0.0004680895971645097-0.0024344609993773593j),(601.5339195085998-188.9230623750778j),(425.17755033305417+95.67131705224824j),(-58.76465528052511-558.6558394827949j),(-229.98651728645626+157.72506844652003j),(289.51402196487095-85.89112845202692j),(273.98258815954495-361.3421106575655j),(-442.0567547811243-160.58641585783295j)
604,(-0.000465146958980971-0.0018535516949434508j),(7.313707256188874e-05-6.349953489490945e-05j),(-0.0007291639677064511+0.0015341321171366544j),(-0.000588772106335944-0.0024406201138190077j),(607.8656759357829-212.22854284884897j),(436.6117449760312+77.65201322420549j),(-83.64448530392825-564.1425144800367j),(-227.65864572315465+166.916272063073j),(291.3243853305087-98.46542641150562j),(268.28896513388867-374.65403710040914j),(-452.3387914005062-142.7001623296933j)
605,(-0.00042034712152085724-0.0019346703893180846j),(8.205856188750405e-05-6.265570196131248e-05j),(-0.0008515168211083618+0.0015640486693533314j),(-0.0005057501658120788-0.002555312273324042j),(648.8515156882982-174.40033128695796j),(445.66533468428025+110.07481960890289j),(-54.520303479968796-590.6833264379867j),(-244.9907090392532+158.81110043533863j),(310.8801471440299-85.79175745114323j),(301.7105697434863-368.4278381382456j),(-463.48379552797917-173.77310791274707j)
606,(-0.00045336672152806936-0.0016162462500687402j),(6.993957817019726e-05-6.036188848774677e-05j),(-0.0006830855005478431+0.0014079222793295075j),(-0.0005912506280227815-0.002207145170806105j),(556.4935985441163-183.0529655439235j),(385.0641953251838+74.43048473904648j),(-80.7373281958004-509.98813194437923j),(-206.80939765191124+149.32936418827902j),(263.2485164534523-89.06948406906565j),(262.0671509066343-337.8215464360063j),(-419.5808826402222-135.24105505565416j)
607,(-0.0004925521612156198-0.0018770828035518787j),(7.429123198804155e-05-6.529072699024884e-05j),(-0.0007532874683400132+0.0015187945041823935j),(-0.0005326456221164067-0.002445132081183078j),(625.1269569806267-170.72294750962033j),(427.09962901828095+94.53299378305788j),(-65.21748577152401-574.6594049989811j),(-238.20459280079717+155.01952005666973j),(292.16707176469447-82.34646718351009j),(289.2038226792804-358.3165307918336j),(-444.6653196501464-165.71994468165437j)
608,(-0.000570315048934605-0.0018029007820767906j),(7.276006540336307e-05-6.891171657265685e-05j),(-0.0006667283350748447+0.0015090438100379489j),(-0.0005819490535481118-0.002352164455986008j),(615.8548203932587-176.26894070364068j),(420.7281754143977+88.66702517821548j),(-77.4564515744351-552.3944827695075j),(-225.62391510411572+153.39279557032265j),(290.5358682244758-95.47813591080518j),(275.3031574782367-353.58984660053426j),(-442.02344493284147-159.80905725313883j)
609,(-0.0005953609831104258-0.0016919219842763578j),(6.636507290006457e-05-6.714582048898003e-05j),(-0.0006040269668250245+0.0014801306701539277j),(-0.0006240036875056351-0.0022582986505853635j),(584.7233194176571-175.67365660278276j),(407.3692575666889+77.41740430939981j),(-86.61664112264724-527.4499252506922j),(-215.28133997816226+155.00133712773763j),(277.43813575555544-91.57504696983335j),(265.8543468679875-346.77891283577014j),(-424.54946346514384-137.52510981207143j)
610,(-0.0006082405141719821-0.001832022749060692j),(7.365064884110407e-05-7.292525986172976e-05j),(-0.0006870266133690659+0.0015736907709689744j),(-0.0006436629026554716-0.00244494482132131j),(634.6953219009337-155.68042274372837j),(440.6527429617285+96.81903003131939j),(-75.54568442555133-573.8170841678653j),(-239.4682130526145+158.33094574173847j),(305.4723507145331-88.5214164973467j),(305.39620606561624-358.2649518229466j),(-454.0152134168419-171.7710526614088j)
611,(-0.0005789491956737056-0.0016923432950316228j),(6.924134928879007e-05-6.661617554882141e-05j),(-0.0006508456805662331+0.0014550477418697055j),(-0.0005828646160719391-0.0022963460020943736j),(597.1508549464282-135.9166476169734j),(409.6046716526512+91.69490215322931j),(-85.87745511172757-533.7141151245779j),(-221.90314861815688+142.4046120249976j),(283.21268521732134-79.27595269881276j),(284.1188995741884-325.48854182019795j),(-420.11453859136157-164.39478555770148j)
612,(-0.0006772867914721409-0.0016566370441458424j),(6.355275123274216e-05-7.079177273901569e-05j),(-0.0005567127840364234+0.0014863654724078855j),(-0.0006809617645716969-0.002199956449673907j),(590.910198395109-161.45147223553852j),(411.6803675592677+71.57513483316357j),(-100.331054510561-520.4039147958503j),(-213.5478977355056+154.19215650053627j),(275.016979934064-96.64419068609375j),(269.10149035831785-334.8727617051962j),(-427.7397588655118-143.00645660613645j)
613,(-0.0007500065727257182-0.0016570222145331247j),(6.11109102154088e-05-7.58070112928181e-05j),(-0.0005240643287082305+0.0015491211021763163j),(-0.0007937886374410176-0.0022265285889260596j),(605.5987792527496-176.15207695188505j),(417.99339862695524+60.72178053500905j),(-111.01341744218297-540.036728164702j),(-214.54485753281+161.73189239453876j),(282.11049015683926-105.23661038433951j),(280.156998909567-350.55334521260517j),(-442.4387802610996-136.97738868910068j)
614,(-0.0007775880750885026-0.001639474259891053j),(6.2585049306006e-05-7.767322866484632e-05j),(-0.0004896840658819513+0.0015307400820768428j),(-0.0008017044168733252-0.0022003008944835004j),(601.9506520707279-163.43137083842015j),(417.4524983929293+59.091005222630315j),(-112.64547641197187-531.1227854949362j),(-218.52461052917266+156.5767106773388j),(285.66390227481094-99.82172629359444j),(278.3617959953983-346.2390053476128j),(-434.64307027804216-149.89300747993204j)
615,(-0.0007838520104136578-0.0016669732519122293j),(6.269510615704786e-05-7.774967691365203e-05j),(-0.0005128166499273711+0.0015712842000664038j),(-0.0007632267233113713-0.0022617825538890227j),(607.0795074662047-151.2711675367938j),(420.0714556966904+63.31729198747277j),(-113.89617838751019-531.2473406470124j),(-219.762356427777+155.86233606642867j),(283.21111511021223-96.43529776847151j),(290.2668861132822-342.78924047178646j),(-443.5117947890009-147.43320384683759j)
616,(-0.0007610824297118513-0.0015935202919548366j),(5.66222030734876e-05-7.172987128011102e-05j),(-0.0004993026962648617+0.0014790927915994763j),(-0.0007570547583737493-0.002208050114945273j),(582.1883101752518-139.25080569883787j),(402.5017241730238+71.50066323458135j),(-102.62210008251282-513.3693420529323j),(-212.0535485283654+146.93549623048276j),(280.13499365977674-96.7820977079856j),(276.96284760740093-329.3021394526584j),(-414.05244789506685-151.0302267670295j)
617,(-0.0008369499551037925-0.001597571342378795j),(5.9487741873856504e-05-7.868491922534204e-05j),(-0.00044229734496491874+0.0015478312408520921j),(-0.0008020455307937648-0.0022333489250094423j),(608.9508145356542-147.60109353256877j),(415.6162956545398+66.7448425352478j),(-116.52958571733583-527.0919201640669j),(-220.47860289426507+152.8906186437565j),(286.57673003805786-100.44461347681984j),(284.59632106357407-332.91490118439634j),(-428.4388583833682-153.06775255826642j)
618,(-0.0008553430392119273-0.0015649454844004216j),(5.676509236036803e-05-7.897665900986186e-05j),(-0.0004328983540079783+0.0015531031155130192j),(-0.0008328299270941341-0.002171203560459201j),(597.4354857585997-142.80416952490523j),(411.4690539249438+64.94713808068067j),(-123.77811802164855-523.7391451431928j),(-216.98795605576225+154.13720893936315j),(283.4971265069593-104.8683680624067j),(284.5774376519011-338.6574337210729j),(-426.78876777860296-146.83533015984233j)
619,(-0.0008471576263783212-0.0015626213801208503j),(5.423577692223828e-05-7.964736181120954e-05j),(-0.0004397218149155716+0.0015186500084755944j),(-0.0007948224827506353-0.0021570884939891596j),(589.6140009835257-128.91729551839597j),(403.75007534259896+61.57266350842569j),(-110.39496295517377-518.0581985193138j),(-217.16210647814404+149.53249077982895j),(278.994871383945-94.04308074512907j),(285.2012936350998-331.2531353104078j),(-421.0980233592253-155.75137431769045j)
620,(-0.0009771520981927911-0.0014433993265910486j),(4.721328596031707e-05-8.168381925846135e-05j),(-0.00030199859535996477+0.0015235539691647918j),(-0.0009537569884743186-0.0020483353396115837j),(579.7349732051096-169.0566409616648j),(404.4196319303037+31.745889093642575j),(-155.76672695737093-495.1530173249105j),(-202.99556729601352+163.08115173409797j),(267.9530947485192-116.29065481151109j),(261.6806003793459-339.8302203125575j),(-427.17074551076263-125.31233635583823j)
621,(-0.0009643221502706233-0.0014142587311327867j),(4.9583821991927584e-05-8.225793395445767e-05j),(-0.00030731359356601674+0.0015054216027697747j),(-0.0009717424379076822-0.0020135643071925798j),(574.034978203913-140.02372699111345j),(397.14956687447085+37.519236526352884j),(-150.40271668759672-488.9828578126034j),(-206.41698922825307+157.15520998595096j),(265.4138068637638-111.27836923378253j),(265.5907047563513-332.66045428648283j),(-419.5752980378975-129.03056825364035j)
622,(-0.0010415447357370146-0.0014053384249463634j),(4.5498437483333906e-05-8.483633099213118e-05j),(-0.0002507932083662068+0.0015275050648246693j),(-0.000998266660277704-0.0020207062616104795j),(585.7314234149156-157.66684113849726j),(404.42971326297226+30.904542190016624j),(-155.51807040686558-492.87968262623906j),(-203.0098333058508+165.09073118597297j),(270.74320421057024-119.5751952216577j),(264.0963048439825-344.91396198275055j),(-428.40600412109455-131.88955565807535j)
623,(-0.0009876901788923751-0.0012782357702194203j),(3.969203251653807e-05-8.108638577699481e-05j),(-0.0002328574219242396+0.0014535473112414576j),(-0.0009582322153403465-0.001872002921334082j),(550.3632167584055-144.8102111467999j),(380.1303448719071+30.617263738546626j),(-150.7348571716002-471.16786846984735j),(-194.07323682524853+153.40800357788942j),(258.2561315878408-111.78709480284569j),(250.23307980477705-314.7084821326294j),(-400.0254592346566-116.97314583032154j)
624,(-0.001015264703876378-0.0012502489136944814j),(4.03421274919632e-05-8.199885968238565e-05j),(-0.00018291148486665785+0.0014699870541554272j),(-0.0009940616648728934-0.0018528749109935978j),(550.1208976888399-143.6883039003512j),(384.65788584833746+29.968398067001466j),(-166.91288467449098-459.39890954558115j),(-189.98406556149+154.80282730588914j),(254.159850157271-116.38601960850083j),(254.98104236076813-322.3762613310806j),(-403.7398647264742-119.52447227893498j)
625,(-0.0010266882603236782-0.0012431152257124877j),(3.8835031427620946e-05-8.034803669929207e-05j),(-0.00018344793970559182+0.0014462232074263588j),(-0.0009757474852958707-0.001842870691152017j),(556.0957181098895-139.0329769223944j),(383.71640829487694+28.4850955362365j),(-157.61787962503354-462.91903927824376j),(-192.28797118166636+149.97073941967875j),(256.74251920135407-112.3615110831882j),(259.6163710125623-315.39556430204584j),(-402.64947591890876-128.02275898707174j)
626,(-0.0010522965852503667-0.0011578793505573261j),(3.0500927772251842e-05-8.304309038912706e-05j),(-0.0001207336414257313+0.001391426213136603j),(-0.0010156115899376055-0.0017575800585668154j),(537.5471696009088-151.29365479086837j),(370.3341148285966+16.14727381404584j),(-166.45919350726763-445.706582781163j),(-179.54615099527754+149.93967528421658j),(249.53840626436022-119.2638080672553j),(239.88168861806906-307.00360407191715j),(-390.44156582719137-107.97366310790305j)
627,(-0.001040696703518507-0.001176113536823634j),(3.424146283437695e-05-8.207341540891484e-05j),(-0.00013800018061801294+0.0014037746357308094j),(-0.000989187006868901-0.0017829072618586075j),(539.3406344617016-128.36815103883362j),(369.08133831563924+25.58600968465275j),(-159.7512617363724-445.57399384484387j),(-185.9133848562339+146.84442525940662j),(249.51529567272797-113.24416335797278j),(252.00239304691004-302.79158861536746j),(-388.9098227725292-122.10582808686722j)
628,(-0.0011856393589151732-0.0011563374504910415j),(2.894605924200823e-05-9.229951468020406e-05j),(-4.0440000819836995e-05+0.0015022791177536562j),(-0.0011614580197026987-0.0018359841540857367j),(568.9270330921719-166.91754942463953j),(392.9708441880245+1.0718164080867538j),(-196.3990959633162-464.86629043484385j),(-189.84145715237398+166.73047282642838j),(260.87620844841615-133.17579997710138j),(246.85098307235776-338.5830710569983j),(-418.31970806626714-103.38987755461349j)
629,(-0.001186835262582682-0.0010835042168517352j),(2.6667355971991573e-05-8.94274671454225e-05j),(-1.4541809650417235e-05+0.0014242867928677006j),(-0.0011626430830441556-0.001727381226854811j),(544.4246247016781-155.0741068791742j),(373.6203608720748-2.456014309472785j),(-201.61169305980468-437.725894895221j),(-178.86420537783695+161.91337259450884j),(249.13992444155207-133.11468152603422j),(244.50965308113382-321.8801641668151j),(-412.6737602815224-101.52305773416433j)
630,(-0.0011843044878454493-0.0010354913619821694j),(2.547731514547036e-05-8.829876622202699e-05j),(4.2456977660250514e-06+0.0014243649222075092j),(-0.0011634951030576064-0.001680053563792281j),(540.3820382648702-156.89237761198936j),(365.7491908986548-3.599254840663833j),(-197.3971570788079-429.0956768447765j),(-174.04688099101216+162.1254206373793j),(244.00601558139527-133.48420137236798j),(237.0772972063625-320.32661576178475j),(-397.6694046537088-100.4379083184252j)
631,(-0.0011797895083741326-0.0009988645570926983j),(2.1002088230303082e-05-8.877406998747643e-05j),(3.219349733765746e-05+0.0014059667565842861j),(-0.0011552495782682346-0.0016334938230217013j),(531.9949768608915-147.85294672013814j),(365.29627202058253-6.453570392422908j),(-199.9441869682684-422.4364378274971j),(-171.12071230094105+156.18703507141038j),(241.17612880478825-132.4411842473344j),(232.4853425141269-316.29315521918755j),(-390.5013735666642-95.2277630156062j)
632,(-0.001173606952217492-0.0009383872020629326j),(1.9093666924839107e-05-8.487661997880625e-05j),(6.708254919434822e-05+0.0013624925104679724j),(-0.001148768942622497-0.0015649300959528296j),(513.8883152309841-151.84969010333742j),(353.5323863880284-12.045117702393133j),(-204.93178330259778-406.499577620485j),(-164.82107950774642+154.8079113031925j),(233.19013838221255-130.1605661167457j),(223.61785745583398-305.91618248155305j),(-382.02393690295867-87.58039031928323j)
633,(-0.0012380829666963533-0.0008924860045313743j),(1.656573903308608e-05-8.657376122187092e-05j),(0.00011932331864200157+0.001383025379052053j),(-0.001236902250017451-0.0015571836579403905j),(524.341099382403-157.6238079957313j),(356.63208106430505-18.88541244190462j),(-214.24643901091156-403.52553603046533j),(-163.1578814046886+160.1066897854783j),(232.21351461384043-137.2679586474123j),(225.69530283284382-310.4552023200915j),(-393.6311130486339-83.3023826661418j)
634,(-0.001249321792354459-0.0008384658329451521j),(1.1794724380353104e-05-8.759316849966232e-05j),(0.0001459064470631207+0.001359940173077774j),(-0.001254799240473629-0.0015017045981468781j),(518.6640350034967-165.63638912003017j),(354.118326854173-32.00930087187709j),(-225.19649188369468-391.7849864751231j),(-160.26205914640963+163.02394037088663j),(230.1728026421817-145.65641823957336j),(216.83612058885345-316.3698497389958j),(-388.3335456372539-76.43241415644684j)
635,(-0.0012388622282340084-0.0007887748817650462j),(1.0280435474657036e-05-8.373329778682666e-05j),(0.00016602637106363544+0.0013352276471938508j),(-0.0012309576979980471-0.0014238563884020894j),(502.3822015738328-162.24713485204967j),(340.2303134943283-30.92168395381032j),(-224.3472822509639-379.55940694159665j),(-153.83614746622666+157.55359536821697j),(221.66385348905283-143.40079551779962j),(212.38902345086743-311.77199899137923j),(-379.0939529201902-72.80128677633293j)
