Frequency [Hz],Gain,phase [rad]
80420500.0,1.0612990715906456,-2.6186258331418566
80920000.0,1.1971312670630458,-2.6659680342106697
81419500.0,1.2032291352315374,-2.7211512009751044
81919000.0,1.209327003400029,-2.776334367739539
82418500.0,1.2048447833211386,-2.8417182540311265
82918000.0,1.1972957720072097,-2.9100589660604106
83417500.0,1.216041937230001,-2.991562831624858
83917000.0,1.269761453869856,-3.090574075156484
84416500.0,1.3196557615563151,3.0944245261400884
84916000.0,1.3273345101908351,3.005337536957411
85415500.0,1.3350132588253552,2.916250547774734
85915000.0,1.2730664293538239,2.8476777200956955
86414500.0,1.1862718978145637,2.7864259055712663
86914000.0,1.1830537982632294,2.7227471112900745
87413500.0,1.3100693961886059,2.6552864548270896
87913000.0,1.429757432283585,2.589904214491732
88412500.0,1.3931923761627092,2.568842166106963
88912000.0,1.3566273200418333,2.5477801177221937
89411500.0,1.4000579101313981,2.462015353155288
89911000.0,1.477985190062432,2.348348700951096
90410500.0,1.5335717948905692,2.269268416374282
90910000.0,1.5481397151969172,2.253690568314176
91409500.0,1.562329259343382,2.237788698363449
91909000.0,1.518743674461418,2.172411178190882
92408500.0,1.4751580895794543,2.107033658018315
92908000.0,1.51257857983406,2.0570706597673096
93407500.0,1.5916531981524522,2.015033961723791
93907000.0,1.645575614139949,1.9647038396324616
94406500.0,1.6446277798195958,1.8962813752712224
94906000.0,1.6436799454992428,1.8278589109099823
95405500.0,1.646627029478681,1.7633552962892616
95905000.0,1.6497019642268123,1.6989803179872391
96404500.0,1.6119104843481578,1.6531102473498607
96904000.0,1.549296685046151,1.6184800844251177
97403500.0,1.5393730772987393,1.5840544272724248
97903000.0,1.6676477688871847,1.550165157425749
98402500.0,1.7959224604756303,1.5162758875790738
98902000.0,1.6863932833881392,1.4641895482777685
99401500.0,1.5589456231926617,1.4107320627312279
99901000.0,1.5541560676333732,1.3481033185875104
100400500.0,1.6367991858889153,1.2789371535063287
100900000.0,1.746969393756014,1.2140464072510764
101399500.0,1.9454001436829171,1.162864003884016
101899000.0,2.1438308936098203,1.1116816005169563
102398500.0,2.081513897453184,1.125926803834288
102898000.0,1.9875090612588795,1.1481232150366465
103397500.0,1.9488122286991036,1.1034566624903734
103897000.0,1.9561884854055287,1.0030914208764221
104396500.0,1.9808268055851062,0.91399224637558
104896000.0,2.0747516264555483,0.870112831843165
105395500.0,2.168676447325991,0.8262334173107498
105895000.0,2.0566941183361616,0.7857095046600844
106394500.0,1.90932715890113,0.745762226643642
106894000.0,1.91675399105319,0.7171535081550247
