Frequency [Hz],Gain,phase [rad]
72928000.0,184.11419823128685,-7.337755345450925
73427500.0,193.26669058860938,-7.406705672063622
73927000.0,203.31991833035067,-7.4746869218800365
74426500.0,212.84089467088577,-7.542704198349783
74926000.0,222.50441866646617,-7.611582929391717
75425500.0,232.81639300316849,-7.679683200938578
75925000.0,242.9661650755837,-7.749450505337593
76424500.0,253.323767712516,-7.818920029552164
76924000.0,264.21116694551176,-7.888131799669355
77423500.0,275.74244713722186,-7.957247704486088
77923000.0,287.18664977323505,-8.026707005410568
78422500.0,298.34670243164857,-8.096779810815692
78922000.0,310.9344294628474,-8.166976507574951
79421500.0,322.82221266458066,-8.236753809659804
79921000.0,334.73706631851746,-8.30633732890157
80420500.0,346.54527951105206,-8.376369465252067
80920000.0,358.77998600617684,-8.447036435340552
81419500.0,371.12804991492504,-8.515430821682058
81919000.0,383.24671770839905,-8.585125363614273
82418500.0,395.88460396765436,-8.655116376382626
82918000.0,407.9043273731175,-8.72467031806571
83417500.0,420.30093720380154,-8.792259063228645
83917000.0,431.87380550766187,-8.861433395877832
84416500.0,443.4640196727783,-8.930291846422344
84916000.0,455.4663695003206,-8.996460871653875
85415500.0,466.6399882219092,-9.065120488446551
85915000.0,477.26742016617413,-9.13266899832768
86414500.0,488.047081005849,-9.199952520475613
86914000.0,498.3257787009838,-9.26619935614556
87413500.0,508.6234432325267,-9.332325929908627
87913000.0,518.1003974947514,-9.397305261367775
88412500.0,527.4827289711411,-9.463047191584934
88912000.0,535.5794907478277,-9.527743952115443
89411500.0,543.9793105485946,-9.59208841419937
89911000.0,552.9463805985495,-9.65481202172417
90410500.0,561.2562248107374,-9.71660882436815
90910000.0,569.1416769350236,-9.777648342952283
91409500.0,576.1422488268632,-9.838755845616832
91909000.0,583.0656125042699,-9.89794473157876
92408500.0,589.7717507770902,-9.957772763385224
92908000.0,596.7557847998985,-10.017507232414484
93407500.0,603.2289170299352,-10.075655665510705
93907000.0,609.3778722914968,-10.133675504483683
94406500.0,616.2826733327248,-10.190577184934636
94906000.0,622.7104631114461,-10.247659450774371
95405500.0,627.4369082957713,-10.302576753355988
95905000.0,633.1433702840706,-10.35755998899222
96404500.0,639.2537921287015,-10.411412877449298
96904000.0,646.0724967340377,-10.464230247148182
97403500.0,651.3136555340891,-10.515169722250818
97903000.0,656.0248960422896,-10.566274178921189
98402500.0,661.2331425150421,-10.616635380980375
98902000.0,665.4094576533527,-10.664965966721963
99401500.0,670.104290058992,-10.713411824920597
99901000.0,673.9959114781349,-10.76140655809968
100400500.0,678.4904620979696,-10.810162348958931
100900000.0,683.6262997255271,-10.857617484264381
101399500.0,687.8969526095885,-10.905620226837783
101899000.0,692.736867102202,-10.952739828860121
102398500.0,697.5951662233593,-10.998410482078377
102898000.0,701.7110107807126,-11.044714997433074
103397500.0,706.4772599179652,-11.089475126505723
103897000.0,710.6487274365824,-11.133948850404757
104396500.0,714.3437808317959,-11.177884725842208
104896000.0,718.0679176304704,-11.221696182781587
105395500.0,720.6154146094038,-11.266318600903956
105895000.0,723.1792679344437,-11.308159886052259
106394500.0,726.6340140236205,-11.351252137004689
106894000.0,728.5431009886726,-11.393241018655106
107393500.0,731.994157697985,-11.436200116127047
107893000.0,734.8361812531248,-11.478323057115936
108392500.0,737.4668278098533,-11.51932921185738
108892000.0,738.8180757302798,-11.560616670380288
109391500.0,740.5929352171586,-11.60282107173368
109891000.0,742.0547083507556,-11.643749866047852
110390500.0,743.1358945173295,-11.68447577435992
110890000.0,744.7677127251037,-11.721661248970099
111389500.0,747.2607936701093,-11.759053103000419
111889000.0,749.414219247749,-11.797448703372638
112388500.0,751.3208221374908,-11.836624995556798
112888000.0,753.588791366327,-11.876478268659026
113387500.0,755.2367567911588,-11.914390959623768
113887000.0,756.5340454756913,-11.952400666034567
114386500.0,758.2388976868575,-11.991549878696587
114886000.0,759.6272573790255,-12.032237129536396
115385500.0,762.2719788638622,-12.070279547344395
115885000.0,764.0107430080158,-12.105881947245283
116384500.0,767.0330276813926,-12.143760906039038
116884000.0,770.5288509521371,-12.180471554966589
117383500.0,773.8284332450571,-12.21540082554961
117883000.0,777.0410754604512,-12.251012414613866
118382500.0,780.2550208797694,-12.286195947836081
118882000.0,783.0115313287215,-12.319382598996297
119381500.0,786.6093091207521,-12.35429224420428
119881000.0,789.2310593618944,-12.388631667704145
120380500.0,793.516552528087,-12.420347237302398
120880000.0,796.8400750312486,-12.454278877802683
121379500.0,800.9695196862814,-12.486539306282534
121879000.0,803.577654528505,-12.517769445987215
122378500.0,806.4708045671819,-12.54981956877694
122878000.0,808.9608917726205,-12.581673222492821
123377500.0,811.331942471713,-12.613641273635427
123877000.0,812.82651857336,-12.644173350722754
124376500.0,814.5538408566082,-12.67459104872098
124876000.0,816.359685796666,-12.7055676072685
125375500.0,818.1334882314283,-12.73669728897435
125875000.0,819.7333912455181,-12.766633164593252
126374500.0,821.4055026677942,-12.796380004907135
126874000.0,822.6894294226671,-12.827833503269655
127373500.0,825.0418402726548,-12.857638819613976
127873000.0,825.8507837236708,-12.888496589966993
128372500.0,827.5831918832058,-12.919103285186495
128872000.0,830.3122095823034,-12.949789300143772
129371500.0,831.4057181998883,-12.98179251026522
129871000.0,833.5614213735914,-13.010945729702566
130370500.0,837.4834817810283,-13.041162852458095
130870000.0,840.2094818675581,-13.070727844319414
131369500.0,842.5010401490381,-13.098959456486726
131869000.0,842.0748488948619,-13.12611297846197
132368500.0,843.560548015845,-13.155297191195025
132868000.0,845.1022106236924,-13.18305421530032
133367500.0,845.8223609951337,-13.211609345762556
133867000.0,847.6255710513213,-13.240523558362584
134366500.0,848.7426009193424,-13.268746853705373
134866000.0,851.3362454627105,-13.29761906803545
135365500.0,853.1822753791179,-13.32685972832282
135865000.0,855.3974930462416,-13.354730583661215
136364500.0,857.4202591251114,-13.382282394460837
136864000.0,859.8138225922158,-13.411628840925706
137363500.0,862.1150666564653,-13.43784340740475
137863000.0,865.7928398607379,-13.464941029765239
138362500.0,866.8313958856313,-13.492617988481275
138862000.0,869.3287543250191,-13.519292575389347
139361500.0,872.4046028927836,-13.546631316470185
139861000.0,874.1405658001919,-13.57333714769865
140360500.0,876.1234514728282,-13.598047801797446
140860000.0,878.3304365922204,-13.624364263462462
141359500.0,879.6043087461849,-13.649666797745901
141859000.0,882.3883342608597,-13.67731414572199
142358500.0,884.1876279814517,-13.70385812882781
142858000.0,885.7530188322497,-13.729534362333522
143357500.0,887.9364932216375,-13.756522700483341
143857000.0,889.6749642167593,-13.78145983335437
144356500.0,889.5423270822939,-13.805416283211823
144856000.0,890.9949561667836,-13.830075020376258
145355500.0,893.7665263130993,-13.853957824298192
145855000.0,895.5131247561018,-13.877928684401278
146354500.0,897.3498926989207,-13.902940921638637
146854000.0,897.0075215487836,-13.927087412726712
147353500.0,896.9546101136591,-13.952153243232843
147853000.0,896.6886627968435,-13.975934929305641
148352500.0,897.1675148237827,-14.001091530957313
148852000.0,897.2965367821663,-14.027314005995551
149351500.0,897.6273408300631,-14.050528213289695
149851000.0,899.3017994471013,-14.072670978882078
150350500.0,901.178163853583,-14.09738912403618
150850000.0,903.2820613358457,-14.121486616469317
151349500.0,904.0585419821444,-14.144009049263575
151849000.0,904.81858990511,-14.16875034556991
152348500.0,905.1308214722923,-14.193479315226183
152848000.0,906.2529849285373,-14.217582806254697
153347500.0,906.9924062351962,-14.24080416082114
153847000.0,909.964490476556,-14.264530027937477
154346500.0,913.0809748375392,-14.286137270151519
154846000.0,915.6007028859199,-14.310217157769797
155345500.0,917.5381364207726,-14.335687390315451
155845000.0,920.6930389380284,-14.358414438658217
156344500.0,921.9849210335343,-14.38108894263577
156844000.0,925.3505709069997,-14.404175841078798
157343500.0,926.5313461931298,-14.426884914827584
157843000.0,927.4727548694735,-14.449540741719591
158342500.0,928.3347570768536,-14.47432687486588
158842000.0,931.8141286746754,-14.497474783634502
159341500.0,934.6255004302838,-14.520221023823783
159841000.0,936.0089654335915,-14.541870481573149
160340500.0,937.0847537652162,-14.562688728589361
160840000.0,938.3401735827101,-14.585456155063637
161339500.0,940.2799184695454,-14.607924712563218
161839000.0,943.1317131544823,-14.630783707977688
162338500.0,945.0454875075181,-14.654291682056098
162838000.0,948.2388426516161,-14.676491258950636
163337500.0,950.8289572658606,-14.698376791147753
163837000.0,953.192064354525,-14.721704256868954
164336500.0,956.172932397943,-14.742445696730009
164836000.0,958.5833674577715,-14.766241860432658
165335500.0,958.6563093610955,-14.786393452172497
165835000.0,958.7585257403914,-14.80814665731878
166334500.0,958.7461954570699,-14.829126325685893
166834000.0,961.3437106995603,-14.850179014598991
167333500.0,962.0671264923408,-14.87065106852743
167833000.0,963.0819718353565,-14.89182829466141
168332500.0,963.5936669171733,-14.913120875620217
168832000.0,962.8245972553107,-14.936475881038415
169331500.0,963.5860280584876,-14.957821889195843
169831000.0,963.4427222261039,-14.979519161205047
170330500.0,963.5991408548983,-15.000427830567027
170830000.0,964.3081355517858,-15.02095515543732
171329500.0,964.8419554624575,-15.04236162968174
171829000.0,963.8270880968228,-15.062875204404612
172328500.0,963.3624802633037,-15.081954736650506
172828000.0,961.0903913712447,-15.102990201614958
173327500.0,963.5863406144223,-15.122822301984298
173827000.0,963.498822527294,-15.143312916515482
174326500.0,962.9226390193003,-15.162746939790717
174826000.0,961.6200339055563,-15.1812130246887
175325500.0,962.0645770808698,-15.20096437408737
175825000.0,962.8465428350091,-15.221152663364794
176324500.0,962.7834975611694,-15.240726471132751
176824000.0,962.668490546036,-15.26104621220932
177323500.0,964.0261606202582,-15.280420739201608
177823000.0,964.6750548279551,-15.30157405359693
178322500.0,964.5600478205166,-15.320500947754951
178822000.0,964.3076114170963,-15.340300238646202
179321500.0,966.0180144342122,-15.360826431316
179821000.0,969.3171053959841,-15.380763399562515
180320500.0,969.9032221046905,-15.400508580004457
180820000.0,970.5304461592671,-15.421420182583413
181319500.0,971.0237024618368,-15.43854185237687
181819000.0,972.3738171591884,-15.459253735671105
182318500.0,973.4202510289988,-15.477660322269653
182818000.0,975.6638204415098,-15.496301856754291
183317500.0,976.6724507808628,-15.51622248430239
183817000.0,977.5963228748333,-15.535108053646049
184316500.0,977.7275487534055,-15.554813449684596
184816000.0,976.9257499715475,-15.576808723833956
185315500.0,977.1582531585918,-15.596410119887075
185815000.0,977.181566397553,-15.616736751798813
186314500.0,977.8531525232265,-15.638309041533542
186814000.0,978.1028937799069,-15.658294784826696
187313500.0,977.7150734716383,-15.677899431804402
187813000.0,978.5369087952122,-15.698156554246928
188312500.0,980.4604158947243,-15.71736959039775
188812000.0,981.6036416460495,-15.737567195101054
189311500.0,982.3627663408124,-15.758293766800733
189811000.0,984.8686709711471,-15.778177933472332
190310500.0,984.0166095466807,-15.796255218025303
190810000.0,983.646927202937,-15.815703632218092
191309500.0,983.8399506543551,-15.834122322426806
191809000.0,983.6998196914052,-15.852559785279594
192308500.0,984.1205942900339,-15.87196399598876
192808000.0,985.7406569200224,-15.892444093453017
193307500.0,986.5923071285398,-15.910066395153175
193807000.0,985.7301644253216,-15.928805641501626
194306500.0,984.9446778904642,-15.947387441497414
194806000.0,985.3138608601928,-15.965320077748487
195305500.0,985.0585382917362,-15.982975517214971
195805000.0,985.0868310710415,-16.001330169985433
196304500.0,985.5410903737048,-16.019820906164583
196804000.0,986.4792638505228,-16.038449032769606
197303500.0,985.6677382405787,-16.057040945566587
197803000.0,986.3903755100104,-16.07535788522623
198302500.0,984.9577436147683,-16.09469117221009
198802000.0,985.8521276359701,-16.11164542195987
199301500.0,985.3517438603247,-16.128594655890478
199801000.0,984.0843451224828,-16.147096982319873
200300500.0,983.9005920776954,-16.166082002385917
200800000.0,985.2076417061651,-16.182893339440394
201299500.0,986.8846852205285,-16.20070164988203
201799000.0,985.8915770418453,-16.21947222168834
202298500.0,986.6983335592336,-16.237711596849433
202798000.0,986.5575891387938,-16.256142194539173
203297500.0,986.7939633649744,-16.275392434771188
203797000.0,988.1053796337029,-16.291847846671036
204296500.0,988.2225863398297,-16.309554470222952
204796000.0,988.2608088362723,-16.32558660593839
205295500.0,988.9630961056639,-16.342262845971163
205795000.0,988.2913583286631,-16.36030416952508
206294500.0,987.051213562097,-16.377988028529177
206794000.0,987.5421464269734,-16.391119280362854
207293500.0,986.4908744894839,-16.40989936538537
207793000.0,988.594044995123,-16.426222330836254
208292500.0,988.0842746120588,-16.443613479062094
208792000.0,988.6184441051813,-16.460743829041604
209291500.0,988.703440718298,-16.4779137230535
209791000.0,988.7044638889993,-16.49529674039202
210290500.0,989.2865952779553,-16.512204028521577
210790000.0,989.4350096010712,-16.528658647435805
211289500.0,988.2992538188225,-16.545844300593192
211789000.0,989.688292338494,-16.56140052568386
212288500.0,990.8605893317817,-16.579913851978997
212788000.0,991.2475004660447,-16.594829158967812
213287500.0,993.007083805086,-16.61072838383891
213787000.0,995.2130385706895,-16.627488040686195
214286500.0,999.5397412271637,-16.64433219473827
214786000.0,1001.7256191562926,-16.659591603187696
215285500.0,1001.9795978371158,-16.67540199934952
215785000.0,1004.5795924438614,-16.688131450096968
216284500.0,1006.5234329012341,-16.705064183308753
216784000.0,1007.6210683706388,-16.719203253081833
217283500.0,1007.5534191962845,-16.73517347388293
217783000.0,1005.6883432938289,-16.751106072751746
218282500.0,1004.6391509316263,-16.76572677129065
218782000.0,1004.4703825557636,-16.780795610051864
219281500.0,1004.0731097672301,-16.79734493960988
219781000.0,1004.6810746233973,-16.813918002644826
220280500.0,1002.9553765353913,-16.830165180902846
220780000.0,1001.6281692193581,-16.847799831795452
221279500.0,1000.3615164287647,-16.863474271952683
221779000.0,1001.3946000059993,-16.879514539600656
222278500.0,1001.3557303425223,-16.895762398079864
222778000.0,1001.148590190226,-16.910886792860136
223277500.0,1000.9532077958975,-16.927816599119705
223777000.0,1001.0151117296795,-16.944158597025833
224276500.0,999.3348560497147,-16.959761954543637
224776000.0,996.3583463874884,-16.974831100440998
225275500.0,996.2820636326991,-16.98950226787782
225775000.0,998.4386934921013,-17.004894695978624
226274500.0,1000.193986424677,-17.021094440260637
226774000.0,1000.980284756277,-17.038792340064195
227273500.0,1001.2804812893683,-17.055473627307087
227773000.0,1000.0548854581539,-17.071963032223675
228272500.0,999.867648088269,-17.089024197845028
228772000.0,999.9974250848882,-17.104036303698713
229271500.0,1000.5993963906986,-17.11960368408189
229771000.0,999.766422266242,-17.135580894600622
230270500.0,1001.0577608235365,-17.15253943598492
230770000.0,1001.7424462488518,-17.168636149456127
231269500.0,1002.1801098250182,-17.184945807106057
231769000.0,1001.96923905662,-17.200094270180536
232268500.0,1004.6555551076157,-17.21438489310137
232768000.0,1003.0986007738521,-17.229771698503804
233267500.0,1005.8652671908403,-17.245546111594777
233767000.0,1006.7944921653162,-17.261077542171208
234266500.0,1008.5128015570233,-17.277965317642366
234766000.0,1008.626742585558,-17.293653958708404
235265500.0,1010.6576626215989,-17.310457801743965
235765000.0,1012.3464388663131,-17.32755442405485
236264500.0,1013.0926955258884,-17.34408592597265
236764000.0,1015.5764118867843,-17.359378303102503
237263500.0,1015.9527446994459,-17.376726745580513
237763000.0,1016.7403815247491,-17.39482733866388
238262500.0,1016.4889538150014,-17.409548470936603
238762000.0,1015.8906574227437,-17.424559103112955
239261500.0,1017.3790574742319,-17.437964844052985
239761000.0,1017.2544727885918,-17.45230509453904
240260500.0,1017.696160673766,-17.465248463558993
240760000.0,1019.2277155988007,-17.478832677812765
241259500.0,1019.725167287677,-17.491711173520176
241759000.0,1019.1407872774554,-17.50814875319322
242258500.0,1020.2278651935914,-17.523007804358507
242758000.0,1020.4350931223271,-17.538266136892815
243257500.0,1019.5789017091772,-17.552862927309754
243757000.0,1019.5609457069609,-17.5686238625078
244256500.0,1018.4330340919707,-17.58424128371136
244756000.0,1017.8097824593174,-17.598127926711413
245255500.0,1015.5329418126444,-17.612623390451
245755000.0,1014.0908305900765,-17.626135263400904
246254500.0,1014.6659768266925,-17.64032081818553
246754000.0,1014.5456424893931,-17.655387095833753
247253500.0,1014.6863678092527,-17.668266614611632
247753000.0,1016.1171331551528,-17.683495236796322
248252500.0,1017.6648085476932,-17.699909698834077
248752000.0,1019.0041947002215,-17.71471161156587
249251500.0,1018.7907952116726,-17.730326800541814
249751000.0,1018.8181775165558,-17.745763231266086
250250500.0,1020.9878370877718,-17.75995490200823
250750000.0,1021.0603080744473,-17.77453572496964
251249500.0,1020.6181381827761,-17.79016373237948
251749000.0,1020.0889679411154,-17.804728300621395
252248500.0,1019.5430636015619,-17.82020834563621
252748000.0,1020.1017937414058,-17.835518585514812
253247500.0,1018.9235375166544,-17.851596363391632
253747000.0,1017.4170149542831,-17.86682870869086
254246500.0,1018.4955603442685,-17.883427006838282
254746000.0,1017.7119458316262,-17.89956950376894
255245500.0,1018.7467102871356,-17.914233476953502
255745000.0,1020.136398603385,-17.928442934165243
256244500.0,1022.944689832595,-17.942590975691292
256744000.0,1020.4419218000838,-17.956423938534613
257243500.0,1020.715416279674,-17.971657467674383
257743000.0,1021.3831625498691,-17.985677055647947
258242500.0,1021.3942279767443,-17.99954133663462
258742000.0,1021.2037074964541,-18.012825742353808
259241500.0,1022.1150998115946,-18.026630144554442
259741000.0,1023.8987345754527,-18.041310954434426
260240500.0,1025.910498485952,-18.05679582353448
260740000.0,1024.4842910016055,-18.072978543837394
261239500.0,1024.491008750006,-18.088536108929674
261739000.0,1023.0199040503194,-18.103915486756613
262238500.0,1022.547067347447,-18.11853796835644
262738000.0,1024.0517430813786,-18.133986929465358
263237500.0,1022.9057354210919,-18.14811929197526
263737000.0,1022.9820309002373,-18.16393871537885
264236500.0,1022.4747401509559,-18.177649786894268
264736000.0,1023.1049120211624,-18.191995657147668
265235500.0,1022.3243778763435,-18.206123693698977
265735000.0,1023.6825890405175,-18.21976284358655
266234500.0,1023.9058451795471,-18.23208408730748
266734000.0,1023.6193178785397,-18.246268358840204
267233500.0,1023.1640028947411,-18.26082595272651
267733000.0,1024.8583117866408,-18.274248322052294
268232500.0,1023.8878142607051,-18.28653015966011
268732000.0,1024.3057478639926,-18.302196359053234
269231500.0,1023.3143466189405,-18.31784220497227
269731000.0,1023.0970136968357,-18.3322153352443
270230500.0,1022.2120316333351,-18.34710227224754
270730000.0,1021.3813585860385,-18.36081352904966
271229500.0,1021.1144455466332,-18.375238897684948
271729000.0,1018.4787975779765,-18.389402389087962
272228500.0,1018.2290103090625,-18.403701390635238
272728000.0,1018.385079835329,-18.41476899341303
273227500.0,1018.1627325405552,-18.42752078812992
273727000.0,1019.3510903403782,-18.43829076879044
274226500.0,1018.37414911921,-18.450883239421824
274726000.0,1020.4809625040159,-18.46329470668901
275225500.0,1021.8353761392439,-18.477938505562054
275725000.0,1020.4903496805433,-18.49100264830127
276224500.0,1021.0420669275819,-18.503020754183208
276724000.0,1022.3780553855515,-18.51550612551225
277223500.0,1024.071970227987,-18.528604816543663
277723000.0,1024.2947353350264,-18.542151978489528
278222500.0,1024.2746378975578,-18.555983150723716
278722000.0,1023.6022014536326,-18.56719672372752
279221500.0,1022.2980497585199,-18.580332389310442
279721000.0,1022.9288184694065,-18.593459711165565
280220500.0,1022.7358894876651,-18.60628898812967
280720000.0,1023.1802086400364,-18.619237898032512
281219500.0,1022.5186057799625,-18.634008445749217
281719000.0,1021.4043543577025,-18.647213749594986
282218500.0,1020.8123438412513,-18.66256712769906
282718000.0,1020.8220668345917,-18.678042591531973
283217500.0,1020.4335068110358,-18.69397722941444
283717000.0,1020.6110676586883,-18.708917850192762
284216500.0,1021.034303787413,-18.722253096628478
284716000.0,1021.8178610846735,-18.73730067297059
285215500.0,1021.3654888583577,-18.75205661493889
285715000.0,1021.7565623900132,-18.767859144796443
286214500.0,1021.5258234419564,-18.78204705542471
286714000.0,1021.4562292380516,-18.797389430381635
287213500.0,1023.0379639172359,-18.811384798116183
287713000.0,1022.5827764036843,-18.82696788649502
288212500.0,1023.9307044108,-18.84269517577971
288712000.0,1025.0465431589344,-18.85912274924731
289211500.0,1025.5827450457398,-18.87381527439682
289711000.0,1028.010149007374,-18.887472773683015
290210500.0,1029.9743249802848,-18.902275178427608
290710000.0,1031.8305750228722,-18.914654831754028
291209500.0,1031.5165272597494,-18.92934348347248
291709000.0,1031.5429920426786,-18.944339260021547
292208500.0,1032.3429402186193,-18.95829861171261
292708000.0,1032.3513351558147,-18.97192034528185
293207500.0,1032.7243717093097,-18.98597438617451
293707000.0,1031.9513278028712,-19.0006668242299
294206500.0,1032.1053912037605,-19.015725510622534
294706000.0,1031.9406347823003,-19.030998281825934
295205500.0,1031.1500435902324,-19.045726982271844
295705000.0,1032.58887858486,-19.05895457891488
296204500.0,1031.4474058664082,-19.07275146840548
296704000.0,1031.413016701288,-19.084791229090442
297203500.0,1030.2870879602108,-19.098259708137768
297703000.0,1028.1848565832775,-19.111469303776566
